loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,Address
5317.21,36,14.07,181.9,C,C3,Electrician,0.0,RENT,53348.84,Source Verified,Mar-2020,Fully Paid,other,Other,7.24,Nov-2001,9,1,19943.61,20.75,21,F,Individual,2.0,0,"Miami, MA"
9325.86,36,20.68,349.81,E,E4,Marketing Specialist,1.0,MORTGAGE,33643.42,Verified,Feb-2015,Fully Paid,small_business,Small Business,22.82,Nov-2009,4,1,7038.66,37.35,10,F,Individual,1.0,0,"Boston, FL"
39500.53,36,13.58,1342.01,C,C2,Business Analyst,10.0,RENT,169020.25,Not Verified,Jun-2018,Fully Paid,vacation,Vacation,1.36,Dec-2007,5,0,18017.39,35.5,10,W,Individual,0.0,0,"Boston, WA"
10691.73,36,17.48,383.76,D,D2,Warehouse Associate,4.0,MORTGAGE,33530.59,Not Verified,Sep-2020,Fully Paid,house,House,12.55,Nov-1984,8,0,20227.77,83.11,21,W,Individual,3.0,0,"Miami, NJ"
21868.04,60,10.26,467.38,A,A4,Nurse,4.0,MORTGAGE,40434.31,Verified,Jan-2015,Fully Paid,car,Car,11.27,Jan-2011,6,0,15339.28,62.62,15,F,Individual,2.0,0,"Boston, CA"
14130.16,60,9.15,294.32,A,A1,Business Analyst,5.0,RENT,74427.09,Not Verified,Dec-2014,Fully Paid,car,Car,19.83,Sep-1988,3,0,0.0,71.9,10,W,Individual,0.0,0,"Miami, TX"
14356.11,36,9.29,458.49,A,A3,Customer Service Rep,6.0,RENT,45201.17,Not Verified,Mar-2016,Charged Off,car,Car,22.09,Nov-1997,13,0,10975.38,76.27,22,F,Individual,1.0,1,"Tampa, NJ"
4776.44,36,20.0,177.51,E,E3,Warehouse Associate,2.0,MORTGAGE,32551.09,Not Verified,Feb-2017,Fully Paid,major_purchase,Major Purchase,18.8,Mar-1999,6,0,0.0,54.34,14,W,Individual,1.0,0,"Newark, IL"
27991.57,36,15.77,980.96,D,D1,Operations Manager,2.0,MORTGAGE,113320.68,Not Verified,Oct-2017,Fully Paid,other,Other,16.84,Feb-2006,8,0,19626.72,41.11,17,W,Individual,0.0,0,"Boston, NJ"
17239.66,36,12.07,573.14,B,B3,Sales Associate,10.0,RENT,41485.97,Verified,Mar-2016,Fully Paid,vacation,Vacation,18.9,Oct-1981,8,0,5847.9,24.92,14,W,Individual,3.0,0,"Miami, MI"
15204.78,60,19.76,400.77,D,D1,Consultant,4.0,RENT,96006.13,Verified,Apr-2017,Fully Paid,medical,Medical,18.6,Nov-2006,15,1,30698.85,30.2,22,F,Individual,5.0,0,"Miami, NJ"
5572.31,36,20.44,208.33,E,E3,Nurse,4.0,MORTGAGE,32623.02,Not Verified,Dec-2014,Fully Paid,medical,Medical,27.44,Feb-2007,13,1,18426.59,50.54,23,W,Individual,1.0,0,"San Jose, IL"
29453.34,36,8.14,924.84,A,A4,Nurse,3.0,RENT,103395.6,Not Verified,Jan-2014,Fully Paid,house,House,0.0,May-1990,11,0,19906.81,43.92,28,F,Individual,2.0,0,"Columbus, NC"
21262.66,60,14.91,504.89,C,C4,Nurse,7.0,MORTGAGE,72325.63,Source Verified,Oct-2018,Fully Paid,debt_consolidation,Debt Consolidation,24.87,Jan-1995,6,0,12503.85,65.45,14,W,Individual,5.0,0,"Tampa, WA"
10342.86,36,14.06,353.8,C,C3,Analyst,4.0,RENT,36476.73,Verified,Jun-2015,Fully Paid,debt_consolidation,Debt Consolidation,18.36,Feb-2007,12,1,15416.22,38.79,20,W,Individual,1.0,0,"Atlanta, TX"
4330.5,36,23.66,169.13,F,F5,Data Scientist,8.0,OWN,30163.32,Source Verified,Aug-2014,Fully Paid,credit_card,Credit Card,17.61,Dec-1985,9,0,4554.7,59.88,16,F,Individual,3.0,0,"San Diego, NY"
17116.38,60,10.27,365.95,A,A3,Mechanic,3.0,OWN,92937.98,Not Verified,Nov-2020,Fully Paid,medical,Medical,21.05,Jan-1990,8,0,15930.95,51.26,17,F,Individual,1.0,0,"Dallas, NJ"
15139.07,60,11.24,330.95,A,A2,Accountant,3.0,MORTGAGE,33922.41,Not Verified,Aug-2019,Fully Paid,small_business,Small Business,11.93,Feb-1993,7,0,3287.74,26.34,13,F,Individual,1.0,0,"Columbus, PA"
18317.5,36,11.4,603.18,B,B4,Teacher,7.0,RENT,59458.24,Source Verified,Nov-2017,Fully Paid,credit_card,Credit Card,4.29,May-1987,11,0,0.0,37.02,25,W,Individual,2.0,0,"Dallas, MI"
5447.26,36,10.84,177.91,A,A2,Driver,3.0,RENT,55491.19,Verified,Feb-2016,Fully Paid,other,Other,5.26,Apr-2001,7,0,0.0,42.55,16,W,Individual,1.0,0,"Boston, NJ"
37357.34,36,8.12,1172.74,A,A5,Project Manager,10.0,RENT,128947.08,Verified,Nov-2017,Fully Paid,small_business,Small Business,15.87,Dec-1999,7,0,41491.76,62.67,15,F,Individual,1.0,0,"Atlanta, PA"
12576.0,60,18.97,326.01,D,D1,Warehouse Associate,6.0,MORTGAGE,54583.27,Source Verified,May-2018,Fully Paid,other,Other,13.96,Sep-2002,14,0,0.0,38.97,25,W,Individual,1.0,0,"Columbus, MI"
7869.64,36,13.08,265.46,C,C1,,2.0,RENT,37898.98,Not Verified,Jul-2017,Fully Paid,other,Other,8.73,Jun-2005,9,0,0.0,,17,W,Individual,,0,"Columbus, IL"
7542.61,36,21.46,285.95,F,F2,Customer Service Rep,8.0,MORTGAGE,29613.64,Source Verified,Mar-2020,Charged Off,vacation,Vacation,15.01,Nov-2003,9,0,12739.4,47.12,23,W,Individual,0.0,0,"Boston, AZ"
11074.39,36,7.2,342.94,A,A1,Sales Associate,4.0,OWN,47036.05,Not Verified,Apr-2014,Fully Paid,medical,Medical,16.04,Jul-2012,17,0,13144.62,60.86,21,W,Joint,0.0,1,"Tampa, NY"
9739.02,36,19.76,360.75,E,E5,Electrician,4.0,OWN,35636.72,Not Verified,Jul-2018,Fully Paid,debt_consolidation,Debt Consolidation,13.98,Oct-1983,7,0,3756.35,59.33,14,W,Joint,2.0,0,"Dallas, WA"
7857.8,36,9.07,250.15,A,A2,Sales Associate,9.0,MORTGAGE,29917.89,Verified,Feb-2016,Fully Paid,other,Other,21.03,Nov-1990,13,0,7525.46,50.73,20,W,Individual,4.0,0,"Seattle, NY"
13310.8,36,9.92,428.98,A,A1,Analyst,1.0,MORTGAGE,46844.08,Not Verified,Jun-2018,Fully Paid,moving,Moving,14.49,Oct-1999,13,0,20170.53,31.54,22,W,Individual,1.0,0,"Austin, VA"
2475.75,60,10.65,53.4,B,B5,Sales Associate,3.0,RENT,37179.74,Not Verified,Apr-2016,Fully Paid,credit_card,Credit Card,17.77,Nov-1981,9,0,15147.69,31.54,18,F,Joint,2.0,0,"Phoenix, FL"
10888.19,60,18.33,278.44,E,E4,Accountant,6.0,RENT,68649.06,Not Verified,Jan-2020,Fully Paid,house,House,25.98,Jul-1998,7,1,5341.18,24.67,10,W,Individual,2.0,0,"Atlanta, PA"
7078.02,36,13.74,241.02,C,C1,Business Analyst,0.0,MORTGAGE,32621.62,Verified,Jan-2020,Fully Paid,home_improvement,Home Improvement,21.88,Feb-1981,7,0,0.0,43.35,14,F,Individual,2.0,0,"Chicago, MA"
20723.24,36,23.52,807.87,F,F2,Executive Assistant,2.0,MORTGAGE,34771.59,Not Verified,Feb-2019,Fully Paid,home_improvement,Home Improvement,18.02,May-1998,19,1,13831.92,76.44,25,W,Individual,1.0,0,"Raleigh, IL"
26465.67,36,17.07,944.54,D,D5,Warehouse Associate,4.0,RENT,84728.24,Source Verified,Apr-2014,Fully Paid,moving,Moving,13.66,Jul-1994,14,0,16560.53,32.32,24,F,Individual,1.0,0,"San Diego, NC"
11177.25,36,25.83,449.34,G,G2,Sales Associate,2.0,MORTGAGE,51538.43,Verified,Apr-2020,Fully Paid,home_improvement,Home Improvement,0.0,Nov-2008,9,0,9411.87,23.45,12,W,Joint,1.0,0,"Miami, AZ"
11503.05,36,14.71,397.14,C,C1,Marketing Specialist,8.0,RENT,70478.67,Source Verified,Jun-2018,Fully Paid,small_business,Small Business,7.31,Oct-1999,10,0,17161.92,44.33,20,W,Individual,1.0,0,"Dallas, IL"
26320.64,60,24.98,772.29,F,F1,Teacher,4.0,MORTGAGE,88685.56,Source Verified,Dec-2016,Fully Paid,renewable_energy,Renewable Energy,13.32,Jun-1989,8,0,21377.65,42.12,13,W,Individual,1.0,0,"Boston, CA"
23589.47,36,17.44,846.21,D,D4,HR Specialist,1.0,MORTGAGE,87726.67,Verified,Aug-2014,Fully Paid,medical,Medical,17.38,Feb-2005,12,1,25370.5,51.71,21,W,Individual,1.0,1,"San Jose, MA"
10401.78,36,17.4,372.92,D,D1,Driver,5.0,OWN,89336.64,Verified,Nov-2014,Fully Paid,small_business,Small Business,16.79,Sep-1997,11,0,339.73,11.07,20,W,Individual,0.0,0,"Newark, MI"
9002.83,36,16.79,320.05,D,D4,Project Manager,6.0,RENT,43767.44,Not Verified,Jun-2020,Fully Paid,car,Car,38.36,Jan-1998,7,0,15175.04,53.54,19,W,Individual,0.0,0,"Seattle, MA"
8549.51,36,9.59,274.24,B,B5,Accountant,1.0,RENT,38031.48,Verified,May-2014,Fully Paid,other,Other,14.09,Dec-2001,12,0,2445.31,32.95,22,W,Joint,0.0,0,"Boston, MI"
14666.76,36,14.17,502.52,C,C3,Customer Service Rep,7.0,OWN,66780.15,Source Verified,Mar-2020,Fully Paid,debt_consolidation,Debt Consolidation,7.41,Aug-2004,6,1,8398.5,27.01,15,W,Individual,0.0,0,"Phoenix, GA"
21346.86,36,27.52,877.51,G,G2,Warehouse Associate,10.0,RENT,93792.2,Not Verified,May-2016,Fully Paid,renewable_energy,Renewable Energy,27.3,Mar-1994,6,0,15804.16,38.8,13,F,Individual,0.0,0,"Columbus, MA"
24769.96,36,14.44,851.94,C,C2,Electrician,5.0,RENT,107727.25,Not Verified,Jul-2015,Fully Paid,house,House,13.66,Dec-1985,13,0,26695.7,72.89,25,W,Individual,4.0,0,"Chicago, NY"
11593.52,36,18.65,422.91,E,E1,Sales Associate,1.0,MORTGAGE,56410.93,Source Verified,Jun-2019,Fully Paid,home_improvement,Home Improvement,18.36,Apr-1991,10,1,17432.57,45.06,18,F,Individual,1.0,0,"Miami, GA"
10596.76,36,21.39,401.38,E,E4,Analyst,6.0,RENT,68580.66,Source Verified,Feb-2020,Fully Paid,debt_consolidation,Debt Consolidation,19.71,Apr-1990,11,0,6667.69,26.13,16,W,Individual,3.0,1,"Dallas, AZ"
18475.04,36,8.94,587.03,A,A1,Driver,8.0,MORTGAGE,60530.03,Verified,Nov-2015,Fully Paid,house,House,14.83,Apr-2003,14,0,15918.62,30.91,23,W,Individual,2.0,0,"Raleigh, TX"
19414.84,36,10.48,630.88,A,A1,Customer Service Rep,4.0,MORTGAGE,73317.33,Source Verified,Mar-2015,Charged Off,credit_card,Credit Card,21.39,Jun-2004,10,0,8810.27,74.38,20,F,Individual,1.0,0,"Houston, GA"
16770.73,60,18.26,428.26,D,D3,Warehouse Associate,4.0,RENT,68297.35,Not Verified,Mar-2015,Charged Off,house,House,6.38,Jan-1998,9,1,7466.46,49.21,18,F,Individual,2.0,0,"Dallas, FL"
18120.48,36,9.3,578.76,B,B4,Nurse,2.0,MORTGAGE,28727.49,Not Verified,May-2016,Charged Off,moving,Moving,23.37,Jul-1998,11,0,22962.28,74.43,20,W,Individual,0.0,0,"Miami, GA"
9402.86,36,18.41,341.89,D,D5,Sales Associate,2.0,MORTGAGE,50041.0,Verified,Feb-2019,Charged Off,house,House,12.41,Aug-2011,12,0,12717.61,62.49,20,W,Individual,3.0,0,"Boston, PA"
7098.23,36,7.85,221.95,A,A4,Product Manager,0.0,MORTGAGE,42223.25,Verified,Mar-2018,Fully Paid,debt_consolidation,Debt Consolidation,0.0,Feb-2000,6,0,3676.43,34.98,14,W,Individual,2.0,0,"Atlanta, TX"
20983.53,36,18.06,759.21,D,D2,Business Analyst,1.0,RENT,121548.86,Verified,Nov-2017,Fully Paid,car,Car,20.02,Jan-2004,15,0,32673.68,30.68,22,W,Individual,0.0,1,"Boston, FL"
13268.79,36,7.14,410.54,A,A2,Nurse,7.0,RENT,50178.77,Source Verified,Mar-2017,Fully Paid,home_improvement,Home Improvement,13.68,Nov-1998,12,0,7149.41,48.58,19,W,Individual,0.0,0,"Miami, MA"
17398.47,36,9.57,557.9,A,A2,Driver,9.0,RENT,45879.06,Verified,Aug-2020,Fully Paid,other,Other,23.27,Jun-1995,8,0,18162.09,57.67,15,W,Individual,3.0,0,"San Diego, VA"
13161.57,36,12.87,442.61,B,B1,Executive Assistant,5.0,RENT,40609.83,Source Verified,Jul-2017,Fully Paid,renewable_energy,Renewable Energy,20.31,Oct-1993,10,0,10648.57,49.78,17,W,Individual,3.0,0,"Columbus, VA"
16038.67,36,12.71,538.14,C,C5,Nurse,7.0,MORTGAGE,88370.34,Source Verified,Jun-2015,Fully Paid,house,House,16.33,Sep-1988,10,0,21593.58,65.37,17,W,Individual,2.0,0,"Chicago, NJ"
22881.86,36,19.57,845.34,E,E3,Mechanic,4.0,MORTGAGE,66364.61,Verified,Apr-2020,Fully Paid,vacation,Vacation,10.92,Jun-1984,14,0,32630.92,44.48,23,F,Individual,4.0,0,"Chicago, PA"
24709.19,36,12.7,828.93,B,B2,,8.0,OWN,30776.15,Not Verified,Oct-2017,Fully Paid,small_business,Small Business,17.17,Jul-1996,9,0,40704.4,,13,W,Individual,,0,"Newark, OH"
21675.7,36,11.08,710.45,B,B5,Electrician,2.0,RENT,41903.19,Verified,Nov-2015,Fully Paid,medical,Medical,10.79,Jun-1980,13,0,16025.17,38.2,24,F,Individual,1.0,0,"Newark, OH"
4357.92,60,14.78,103.18,C,C3,,2.0,RENT,32846.25,Not Verified,Aug-2017,Fully Paid,vacation,Vacation,17.56,Dec-2011,14,0,2428.46,70.08,24,W,Joint,,0,"Houston, PA"
20337.8,60,19.5,533.21,D,D5,,,RENT,75558.18,Not Verified,Mar-2018,Charged Off,home_improvement,Home Improvement,19.85,Feb-1999,14,0,24132.02,,19,W,Individual,,0,"Phoenix, MA"
19461.48,36,7.48,605.18,A,A2,Software Engineer,6.0,MORTGAGE,52387.11,Source Verified,May-2016,Fully Paid,other,Other,3.81,Aug-2009,6,0,7595.32,33.05,22,F,Individual,2.0,0,"San Jose, AZ"
16688.84,36,17.19,596.61,D,D1,Accountant,8.0,RENT,41901.47,Not Verified,Feb-2016,Fully Paid,moving,Moving,11.23,Aug-1989,8,0,6216.21,36.19,14,F,Individual,2.0,0,"Atlanta, VA"
15699.43,36,17.59,564.38,D,D5,Marketing Specialist,9.0,RENT,66804.54,Verified,Jul-2020,Fully Paid,vacation,Vacation,20.41,Dec-2008,5,0,10711.19,65.38,13,W,Individual,2.0,0,"Atlanta, FL"
21565.29,36,20.28,804.49,E,E5,Accountant,5.0,RENT,59867.43,Verified,Jan-2020,Fully Paid,home_improvement,Home Improvement,14.15,Jan-1998,13,0,0.0,48.87,21,W,Individual,2.0,0,"Boston, AZ"
14551.57,36,27.34,596.7,G,G5,Product Manager,1.0,OTHER,37663.92,Verified,Jul-2014,Fully Paid,car,Car,4.7,Sep-1990,10,0,6308.75,25.68,19,F,Individual,3.0,0,"Newark, OH"
10741.38,36,16.01,377.69,D,D1,Consultant,2.0,RENT,80284.46,Not Verified,Oct-2016,Fully Paid,renewable_energy,Renewable Energy,10.37,Jul-1988,5,0,5697.32,25.45,14,W,Joint,2.0,0,"San Diego, OH"
14395.49,36,18.23,522.06,D,D1,,5.0,RENT,36569.06,Verified,Oct-2015,Charged Off,small_business,Small Business,32.11,Jun-1983,7,0,12877.99,72.11,17,F,Joint,,0,"Tampa, CA"
15963.94,36,23.57,622.74,F,F3,Teacher,4.0,MORTGAGE,57807.09,Not Verified,Sep-2014,Fully Paid,moving,Moving,5.06,Apr-2012,9,1,6178.85,50.19,18,W,Individual,0.0,0,"Houston, CA"
12765.73,36,17.3,457.06,D,D1,Customer Service Rep,0.0,RENT,59524.94,Verified,Sep-2016,Charged Off,vacation,Vacation,5.35,Feb-1993,4,1,26381.27,64.69,11,F,Individual,2.0,1,"Atlanta, NJ"
14631.38,36,14.83,505.99,C,C2,Analyst,3.0,MORTGAGE,57068.63,Source Verified,Jan-2018,Fully Paid,debt_consolidation,Debt Consolidation,18.3,Nov-1980,9,0,12342.95,46.76,16,W,Individual,2.0,0,"San Diego, PA"
10788.11,60,13.27,246.95,C,C4,Warehouse Associate,8.0,MORTGAGE,119573.79,Verified,Jan-2015,Fully Paid,credit_card,Credit Card,2.64,Aug-1986,14,0,28680.35,21.82,20,W,Individual,3.0,0,"Houston, NC"
21881.55,36,10.17,707.78,B,B1,Electrician,8.0,RENT,82041.36,Source Verified,Sep-2017,Fully Paid,vacation,Vacation,12.15,Feb-1985,14,0,17744.88,56.48,20,W,Individual,1.0,0,"Tampa, OH"
14051.45,36,13.27,475.29,C,C5,Teacher,8.0,RENT,57856.24,Source Verified,Dec-2016,Fully Paid,car,Car,15.49,Jan-2001,9,0,0.0,71.55,19,F,Individual,3.0,0,"Phoenix, FL"
22922.47,36,17.85,826.94,D,D1,Business Analyst,0.0,MORTGAGE,64663.11,Source Verified,Jun-2015,Fully Paid,home_improvement,Home Improvement,10.11,Jun-1995,12,0,25977.58,74.92,23,F,Individual,3.0,0,"Newark, WA"
15585.67,36,7.39,484.0,A,A2,Marketing Specialist,3.0,MORTGAGE,47149.72,Verified,Jun-2018,Fully Paid,other,Other,28.02,Jan-1984,16,0,17130.22,68.13,20,W,Individual,1.0,0,"Chicago, MA"
4651.64,60,14.9,110.42,C,C5,Software Engineer,7.0,RENT,27158.23,Not Verified,Mar-2020,Fully Paid,major_purchase,Major Purchase,13.88,Sep-2001,10,0,0.0,44.53,17,W,Joint,4.0,0,"Raleigh, NY"
39006.55,36,12.23,1299.78,B,B5,HR Specialist,7.0,MORTGAGE,158716.5,Verified,Dec-2019,Fully Paid,credit_card,Credit Card,7.93,Jan-1990,10,0,45640.38,38.99,15,W,Individual,2.0,0,"Phoenix, IL"
8100.53,60,25.86,241.85,G,G1,Business Analyst,2.0,MORTGAGE,51121.22,Verified,Oct-2017,Fully Paid,debt_consolidation,Debt Consolidation,0.0,Mar-1980,6,1,13691.5,52.82,14,W,Individual,1.0,0,"Miami, NC"
13074.61,60,20.07,346.91,E,E4,Sales Associate,5.0,MORTGAGE,44663.42,Not Verified,Sep-2016,Fully Paid,credit_card,Credit Card,25.39,Mar-2000,7,0,19876.93,95.98,16,W,Individual,1.0,0,"Atlanta, NC"
7810.72,36,10.47,253.77,A,A5,Teacher,10.0,MORTGAGE,41648.98,Verified,Mar-2019,Fully Paid,credit_card,Credit Card,20.77,May-1989,13,0,7747.58,58.4,20,W,Individual,0.0,1,"Raleigh, FL"
4221.84,60,26.86,128.57,G,G3,Mechanic,2.0,MORTGAGE,38300.71,Not Verified,Aug-2014,Fully Paid,renewable_energy,Renewable Energy,5.53,Oct-2007,7,0,0.0,26.08,16,F,Individual,5.0,0,"Newark, NJ"
6039.69,36,12.07,200.8,B,B5,Electrician,4.0,MORTGAGE,35571.23,Source Verified,May-2014,Fully Paid,car,Car,16.61,Oct-2004,8,1,11071.66,56.98,14,W,Individual,4.0,0,"Chicago, WA"
15455.32,36,10.75,504.14,A,A3,Customer Service Rep,8.0,OWN,78839.1,Not Verified,Nov-2019,Fully Paid,home_improvement,Home Improvement,21.45,Jun-1992,5,0,13086.29,84.98,11,F,Individual,1.0,0,"Houston, NY"
26839.25,60,11.74,593.53,A,A1,Mechanic,4.0,RENT,59227.1,Not Verified,Jan-2016,Fully Paid,debt_consolidation,Debt Consolidation,18.04,Dec-1998,9,0,27114.24,88.29,14,W,Individual,2.0,0,"Austin, WA"
16315.85,36,15.48,569.45,C,C5,Sales Associate,7.0,OWN,64087.43,Source Verified,Jan-2014,Fully Paid,other,Other,18.3,Jul-1989,11,0,26498.03,57.62,19,W,Individual,3.0,0,"Austin, NY"
4786.1,36,12.72,160.61,C,C2,Mechanic,5.0,OWN,43934.01,Not Verified,Sep-2020,Fully Paid,house,House,18.69,Apr-1994,10,0,9836.55,56.91,14,W,Individual,0.0,0,"Houston, FL"
9298.87,36,24.0,364.82,F,F5,Nurse,7.0,RENT,31880.07,Source Verified,May-2017,Fully Paid,house,House,12.53,Apr-2012,9,0,9249.85,0.0,18,F,Joint,3.0,0,"Boston, AZ"
9818.03,36,18.59,357.85,E,E2,Accountant,0.0,RENT,40298.36,Not Verified,Nov-2017,Fully Paid,car,Car,24.56,Jul-2003,11,0,0.0,50.72,19,W,Individual,3.0,0,"Chicago, OH"
20356.21,60,12.0,452.81,B,B5,Operations Manager,2.0,OTHER,60782.87,Source Verified,Jan-2014,Fully Paid,home_improvement,Home Improvement,11.51,Jan-1989,11,0,28582.41,77.71,20,W,Individual,2.0,0,"Austin, TX"
13470.85,36,18.02,487.12,D,D1,Consultant,4.0,MORTGAGE,81645.24,Source Verified,Apr-2020,Fully Paid,small_business,Small Business,11.45,Mar-2011,7,0,0.0,39.84,14,F,Individual,1.0,0,"Atlanta, FL"
3551.12,60,21.92,97.93,F,F2,Analyst,6.0,RENT,45931.49,Source Verified,Jul-2018,Fully Paid,renewable_energy,Renewable Energy,8.14,Dec-1992,8,0,9421.86,14.33,14,F,Individual,3.0,0,"Austin, CA"
29697.26,60,12.64,670.18,C,C5,Executive Assistant,8.0,MORTGAGE,60102.04,Verified,Feb-2019,Fully Paid,car,Car,25.61,Jan-1999,12,0,36268.27,41.57,21,F,Individual,1.0,0,"Austin, NY"
9203.16,36,27.39,377.64,G,G2,Warehouse Associate,3.0,OWN,31776.21,Verified,Mar-2018,Fully Paid,moving,Moving,12.13,Nov-1983,11,0,22421.79,59.74,21,W,Individual,2.0,0,"San Diego, IL"
15754.4,36,15.46,549.68,D,D4,Business Analyst,9.0,RENT,30152.7,Source Verified,Nov-2014,Fully Paid,home_improvement,Home Improvement,6.58,Sep-1985,8,0,20611.48,62.89,16,W,Individual,2.0,0,"Atlanta, OH"
23991.34,36,10.03,774.5,B,B5,,5.0,MORTGAGE,70896.58,Not Verified,Jan-2020,Fully Paid,medical,Medical,13.06,Jun-1994,7,2,44610.53,36.04,13,W,Individual,,1,"San Jose, CA"
14174.22,36,15.45,494.47,D,D2,Electrician,10.0,MORTGAGE,60845.2,Verified,Aug-2015,Fully Paid,house,House,17.92,Oct-2008,14,1,6470.72,75.57,24,W,Individual,1.0,0,"Seattle, TX"
8745.33,36,27.81,360.83,G,G3,HR Specialist,5.0,MORTGAGE,20000.0,Verified,Nov-2014,Fully Paid,vacation,Vacation,4.94,Dec-1986,6,0,3932.44,35.74,14,W,Individual,0.0,0,"Raleigh, VA"
15614.1,36,12.68,523.73,C,C4,,,OWN,46170.7,Not Verified,Jul-2015,Fully Paid,moving,Moving,16.65,Jul-2002,13,0,309.59,,20,W,Individual,,0,"Boston, MA"
30289.61,60,20.4,809.2,D,D4,Electrician,7.0,RENT,107211.26,Verified,Jul-2017,Fully Paid,vacation,Vacation,15.69,Sep-2012,9,0,13505.13,73.04,17,W,Individual,0.0,0,"Miami, GA"
9551.12,60,8.62,196.49,A,A4,Warehouse Associate,2.0,RENT,40461.57,Verified,Nov-2019,Fully Paid,renewable_energy,Renewable Energy,19.09,Sep-1980,11,0,5838.31,51.86,13,W,Individual,0.0,0,"Miami, WA"
12882.01,36,14.83,445.46,C,C2,Electrician,4.0,MORTGAGE,86082.83,Source Verified,Jun-2018,Fully Paid,home_improvement,Home Improvement,19.24,Aug-2004,5,0,16052.73,38.92,15,W,Individual,0.0,0,"Miami, MA"
11646.54,36,25.28,464.82,G,G5,Operations Manager,0.0,RENT,50531.1,Verified,Feb-2020,Fully Paid,other,Other,16.83,Aug-1986,10,1,15661.97,37.87,20,F,Individual,2.0,0,"Phoenix, GA"
11879.9,60,10.55,255.65,A,A1,Customer Service Rep,7.0,RENT,50098.8,Not Verified,Jun-2020,Fully Paid,small_business,Small Business,24.3,Feb-2008,17,0,12549.61,62.83,29,W,Individual,2.0,1,"Chicago, NC"
19841.73,60,10.46,426.06,A,A3,Consultant,2.0,RENT,83383.67,Not Verified,Oct-2019,Fully Paid,medical,Medical,0.0,Nov-1991,7,0,24395.92,38.97,14,W,Individual,0.0,0,"Tampa, MA"
15354.19,36,15.62,536.95,D,D1,Analyst,4.0,MORTGAGE,52411.75,Not Verified,Jan-2014,Fully Paid,house,House,6.54,Feb-1989,11,2,11243.99,42.67,20,W,Individual,2.0,0,"Atlanta, NC"
20135.32,36,18.03,728.26,D,D4,Warehouse Associate,4.0,MORTGAGE,74208.79,Not Verified,Jun-2015,Fully Paid,vacation,Vacation,0.0,Mar-1990,10,0,34523.5,53.1,21,W,Individual,0.0,0,"Newark, FL"
20773.13,36,15.31,723.26,D,D1,Analyst,0.0,OWN,83691.53,Verified,Jan-2015,Fully Paid,car,Car,10.91,May-1991,8,0,21900.94,0.0,16,F,Individual,0.0,0,"Boston, NY"
1000.0,36,19.69,37.01,E,E4,Operations Manager,5.0,MORTGAGE,31231.9,Not Verified,Jan-2019,Fully Paid,renewable_energy,Renewable Energy,21.98,Jun-2011,8,1,9127.09,72.26,18,F,Individual,1.0,0,"Dallas, NJ"
1883.31,36,9.62,60.43,B,B5,Consultant,4.0,MORTGAGE,30234.91,Not Verified,Jan-2019,Fully Paid,car,Car,10.97,Jul-2011,5,0,3837.05,73.92,11,F,Individual,2.0,0,"Chicago, IL"
33314.78,60,13.8,771.7,B,B3,Business Analyst,3.0,RENT,119823.05,Not Verified,Nov-2020,Fully Paid,moving,Moving,20.08,Jul-2002,10,0,34470.67,62.07,16,F,Individual,2.0,0,"Atlanta, VA"
13829.61,36,15.15,480.45,C,C3,,10.0,OWN,31838.31,Not Verified,Jul-2019,Fully Paid,small_business,Small Business,14.99,Mar-2006,8,0,25065.24,29.47,18,F,Individual,,0,"Boston, AZ"
13081.41,36,12.2,435.76,B,B2,Executive Assistant,4.0,MORTGAGE,57371.1,Source Verified,Aug-2014,Fully Paid,small_business,Small Business,7.78,Sep-1998,7,0,16425.4,52.95,21,W,Individual,1.0,0,"Atlanta, OH"
20498.15,36,17.64,737.37,D,D2,Electrician,5.0,MORTGAGE,67294.57,Source Verified,Oct-2019,Fully Paid,other,Other,19.33,Jun-1982,12,0,16309.38,71.8,17,W,Individual,1.0,0,"Dallas, IL"
22250.33,36,7.72,694.4,A,A1,,,MORTGAGE,68530.64,Source Verified,Jan-2017,Fully Paid,home_improvement,Home Improvement,23.36,Apr-1997,7,0,26710.37,,16,W,Joint,,0,"Newark, WA"
17016.94,36,7.85,532.1,A,A4,Product Manager,5.0,OWN,69231.65,Source Verified,Jun-2016,Fully Paid,home_improvement,Home Improvement,21.46,Nov-2002,12,0,36021.49,56.31,19,W,Joint,1.0,0,"Austin, FL"
13356.73,36,9.59,428.45,A,A4,Teacher,4.0,MORTGAGE,32038.13,Source Verified,Nov-2015,Fully Paid,small_business,Small Business,18.3,Dec-1980,11,0,16833.36,68.08,21,W,Individual,1.0,0,"Atlanta, NY"
13572.29,36,10.41,440.55,A,A2,,,OWN,47701.96,Verified,May-2020,Fully Paid,car,Car,19.44,Nov-1994,6,1,0.0,,13,F,Individual,,1,"Newark, AZ"
18888.63,60,12.71,427.0,B,B1,Driver,4.0,MORTGAGE,76797.8,Verified,Nov-2016,Fully Paid,home_improvement,Home Improvement,9.14,Oct-1981,11,0,25912.91,62.14,21,W,Individual,2.0,0,"Boston, PA"
